"UA_GEOID","UA_NAME","avg_frequency","pct_chain","n_rest"
"49555","Lexington, VA",2180.38596491228,0.403508771929825,57
"49582","Lexington-Fayette, KY",1948.26068376068,0.525641025641026,702
"49594","Lexington Park--California--Chesapeake Ranch Estates, MD",2458.88188976378,0.559055118110236,127
"49609","Libby, MT",2138.7619047619,0.285714285714286,21
"49636","Liberal, KS",3700.18421052632,0.578947368421053,38
"49663","Liberty, NY",3068.25,0.3,20
"49690","Liberty, TX",2800.59090909091,0.5,22
"49717","Ligonier, IN",3693.89473684211,0.526315789473684,19
"49744","Ligonier, PA",821.633333333333,0.2,30
"49771","Lihue, HI",1175.50632911392,0.189873417721519,79
"49798","Lillington, NC",818.272727272727,0.272727272727273,11
"49852","Lima, OH",2477.3935483871,0.632258064516129,155
"49906","Lincoln, IL",2851.84210526316,0.394736842105263,38
"49933","Lincoln, NE",2054.77883096367,0.532385466034755,633
"49934","Lincoln, ND",1,0,1
"49960","Lincoln City, OR",1138.72093023256,0.244186046511628,86
"49987","Lincolnton, NC",3327.09677419355,0.548387096774194,62
"50014","Lindale--Hideaway, TX",743.416666666667,0.416666666666667,12
"50041","Lindsay, CA",5460.5,0.642857142857143,14
"50068","Lindsay, OK",4141.7,0.3,10
"50095","Lindsborg, KS",2800.08333333333,0.416666666666667,12
"50122","Lindstrom--Chisago City, MN",1953.57142857143,0.380952380952381,21
"50149","Linton, IN",3598.42857142857,0.642857142857143,14
"50176","Lisbon, OH",4703.81818181818,0.545454545454545,11
"50213","Litchfield, CT",350.148148148148,0.148148148148148,27
"50230","Litchfield, IL",2900.74193548387,0.741935483870968,31
"50257","Litchfield, MN",3190.05882352941,0.705882352941177,17
"50311","Little Falls, MN",2602.4,0.566666666666667,30
"50338","Little Falls, NY",2239.17647058824,0.235294117647059,17
"50365","Littlefield, TX",1304.75,0.375,8
"50392","Little Rock, AR",2389.52161913523,0.542778288868445,1087
"50419","Littlestown, PA",4682.45454545455,0.454545454545455,11
"50446","Littleton, NH",2354.33333333333,0.266666666666667,30
"50473","Live Oak (Sutter County), CA",4114.16666666667,0.5,6
"50500","Live Oak, FL",2473.2380952381,0.523809523809524,21
"50527","Livermore, CA",1978.05069124424,0.47926267281106,217
"50554","Livermore Falls, ME",4726.9,0.4,10
"50608","Livingston, MT",544.307692307692,0.17948717948718,39
"50635","Livingston, TN",4501.76470588235,0.647058823529412,17
"50662","Livingston, TX",2542.72413793103,0.517241379310345,29
"50679","Livonia, LA",9733.8,0.4,5
"50716","Llano, TX",2477.375,0.25,16
"50730","Lochbuie, CO",24333,1,1
"50743","Lockhart, TX",1638.34782608696,0.41304347826087,46
"50770","Lock Haven, PA",2570.5625,0.5,48
"50797","Lockport, NY",2229,0.358024691358025,81
"50813","Locust, NC",4337.55555555556,0.555555555555556,9
"50851","Lodi, CA",1695.29239766082,0.39766081871345,171
"50878","Lodi, OH",4929.2,0.8,5
"50905","Lodi, WI",2708.77777777778,0.333333333333333,9
"50932","Logan, OH",4331.54166666667,0.5,24
"50959","Logan, UT",2355.2754491018,0.574850299401198,167
"50986","Logan, WV",2935.04,0.56,25
"51013","Logansport, IN",2973.40677966102,0.491525423728814,59
"51026","Lolo, MT",4172.75,0.666666666666667,12
"51040","Lompoc, CA",2165.91666666667,0.404761904761905,84
"51121","London, OH",3806.72222222222,0.611111111111111,18
"51131","London--Corbin, KY",4053.19672131148,0.729508196721312,122
"51142","Long Beach, MD",2.33333333333333,0,3
"51175","Longmont, CO",1781.18803418803,0.465811965811966,234
"51202","Long Neck, DE",2160.32,0.32,25
"51229","Long Prairie, MN",4305.16666666667,0.583333333333333,12
"51256","Longview, TX",2424.7468879668,0.576763485477178,241
"51283","Longview, WA--OR",2184.44078947368,0.421052631578947,152
"51310","Lonoke, AR",10.3333333333333,0.166666666666667,6
"51322","Lonsdale, MN",6668.25,0.75,4
"51337","Loogootee, IN",4652.36363636364,0.454545454545455,11
"51364","Lorain--Elyria, OH",3597.36690647482,0.575539568345324,278
"51418","Los Alamos, NM",1825.71428571429,0.228571428571429,35
"51445","Los Angeles--Long Beach--Anaheim, CA",1466.21841885342,0.384455958549223,29915
"51472","Los Banos, CA",1950.70689655172,0.637931034482759,58
"51499","Los Lunas, NM",3522.57446808511,0.617021276595745,94
"51513","Los Molinos, CA",3.8,0.4,5
"51580","Louisa, KY--WV",6281,0.75,8
"51607","Louisburg, KS",3234.66666666667,0.666666666666667,6
"51634","Louisburg, NC",3988.65,0.6,20
"51661","Louisiana, MO",3376.77777777778,0.444444444444444,9
"51688","Louisville, GA",5320.11111111111,0.666666666666667,9
"51742","Louisville, MS",430.615384615385,0.461538461538462,13
"51755","Louisville/Jefferson County, KY--IN",2293.89292196007,0.52994555353902,2204
"51769","Lovington, NM",3706.83333333333,0.611111111111111,18
"51796","Lowell, IN",2989.33333333333,0.619047619047619,21
"51823","Lowell, MI",1779.4,0.55,20
"51850","Lowville, NY",3899.23076923077,0.538461538461538,13
"51877","Lubbock, TX",1886.95286195286,0.597643097643098,594
"51904","Lucasville, OH",7578,0.5,4
"51920","Lucedale, MS",2293.4375,0.625,16
"51958","Ludington, MI",1063.54166666667,0.354166666666667,48
"51985","Lufkin, TX",2477.63559322034,0.64406779661017,118
"52001","Lula, GA",9.5,0.5,2
"52039","Luling, TX",2299,0.470588235294118,17
"52066","Lumberton, NC",3007.61538461538,0.637362637362637,91
"52093","Luray, VA",889.611111111111,0.333333333333333,18
"52147","Luverne, MN",3160.53846153846,0.538461538461538,13
"52174","Lykens, PA",5758.8,0.6,5
"52201","Lynchburg, VA",2236.41082802548,0.506369426751592,314
"52228","Lynden, WA",2268.31111111111,0.488888888888889,45
"52255","Lyndonville, VT",2630,0.333333333333333,18
"52309","Lyons, KS",5253.66666666667,0.666666666666667,9
"52341","Lytle, TX",3209.84210526316,0.526315789473684,19
"52352","Mabton, WA",1,0,1
"52363","McAlester, OK",2461.70833333333,0.5625,48
"52390","McAllen, TX",2412.07939189189,0.553209459459459,1184
"52417","Macclenny, FL",3080.15384615385,0.653846153846154,26
"52471","McComb, MS",2745.41509433962,0.69811320754717,53
"52498","McConnelsville, OH",3436.23076923077,0.384615384615385,13
"52525","McCook, NE",1605.94444444444,0.444444444444444,18
"52552","McFarland, CA",6496.28571428571,0.571428571428571,7
"52579","McGehee, AR",7044,1,4
"52606","McGregor, TX",3187.81818181818,0.363636363636364,11
"52633","McKenzie, TN",3357,0.555555555555556,9
"52660","Mackinaw, IL",4187.28571428571,0.571428571428571,7
"52687","McKinney, TX",2474.63698630137,0.582191780821918,438
"52714","McLeansboro, IL",5095.45454545455,0.636363636363636,11
"52741","McMinnville, OR",1684.55660377358,0.367924528301887,106
"52768","McMinnville, TN",1979.22,0.36,50
"52795","Macomb, IL",3553.70833333333,0.625,48
"52822","Macon, GA",2763.7342192691,0.564784053156146,301
"52849","Macon, MS",11.5,0.5,2
"52876","Macon, MO",3534.78947368421,0.578947368421053,19
"52903","McPherson, KS",3015.825,0.55,40
"52930","McRae, GA",3531.28571428571,0.428571428571429,14
"52984","Madera, CA",2840.86170212766,0.563829787234043,94
"53011","Madill, OK",5475.33333333333,0.777777777777778,9
"53038","Madison, FL",4139.27272727273,0.545454545454545,11
"53065","Madison, GA",1831.29166666667,0.25,24
"53092","Madison, IN--KY",2607.68333333333,0.383333333333333,60
"53146","Madison, SD",2631.47058823529,0.470588235294118,17
"53173","Madison, WV",2734.22222222222,0.666666666666667,9
"53200","Madison, WI",1612.8003502627,0.384413309982487,1142
"53227","Madisonville, KY",2886.6935483871,0.596774193548387,62
"53254","Madisonville, TN",4153.44,0.64,25
"53281","Madisonville, TX",2546.83333333333,0.458333333333333,24
"53308","Madras, OR",2363.02702702703,0.45945945945946,37
"53335","Magee, MS",5716.6875,0.75,16
"53362","Magnolia, AR",2720.71875,0.46875,32
"53372","Magnolia, TX",2947.92307692308,0.5,26
"53416","Mahomet, IL",5637,0.642857142857143,14
"53443","Maiden, NC",2705.44444444444,0.111111111111111,9
"53470","Malakoff, TX",5293.625,0.625,8
"53497","Malden, MO",4709.41666666667,0.583333333333333,12
"53524","Malone, NY",1505.54545454545,0.454545454545455,11
"53551","Malvern, AR",4007.13333333333,0.566666666666667,30
"53578","Malvern, OH",2121.5,1,2
"53605","Mammoth Lakes, CA",586.981481481482,0.0925925925925926,54
"53632","Mamou, LA",1,0,4
"53659","Manchester, GA",5269.125,0.5,8
"53686","Manchester, IA",1239.27272727273,0.454545454545455,11
"53713","Manchester, KY",5762.33333333333,0.8,15
"53726","Manchester, MD",14.3333333333333,0.166666666666667,6
"53740","Manchester, NH",2309.14788732394,0.375586854460094,426
"53767","Manchester, TN",2609.03773584906,0.60377358490566,53
"53794","Mandeville--Covington, LA",1773.88043478261,0.384057971014493,276
"53821","Mangum, OK",6249.8,0.4,5
"53848","Manhattan, KS",1805.9,0.55,140
"53875","Manila, AR",5032.83333333333,0.666666666666667,6
"53902","Manistee, MI",2350.33333333333,0.333333333333333,33
"53929","Manistique, MI",1558.47058823529,0.470588235294118,17
"53956","Manitowoc, WI",2343.58035714286,0.428571428571429,112
"53983","Mankato, MN",2446.36879432624,0.609929078014184,141
"54010","Mannford, OK",3505.4,0.6,10
"54037","Manning, SC",3016.26923076923,0.5,26
"54050","Manor, TX",630,0.333333333333333,3
"54064","Mansfield, LA",2232.91666666667,0.5,12
"54091","Mansfield, OH",3072.01307189542,0.581699346405229,153
"54118","Mansfield, PA",3394.5,0.4375,16
"54145","Manteca, CA",2329.97969543147,0.517766497461929,197
"54199","Manteo, NC",3084.7,0.35,20
"54226","Manti, UT",1.25,0,4
"54253","Many, LA",4269.84615384615,0.461538461538462,13
"54280","Maquoketa, IA",2874.46666666667,0.6,15
"54295","Marana West, AZ",1099,0.5,2
"54307","Marathon, FL",726.10447761194,0.17910447761194,67
"54334","Marble Falls, TX",1969.53225806452,0.419354838709677,62
"54388","Marengo, IL",2677.17647058824,0.294117647058824,17
"54415","Marianna, AR",4643.5,0.5,6
"54442","Marianna, FL",2847.66666666667,0.5,24
"54477","Maricopa, AZ",2389.35294117647,0.647058823529412,51
"54486","Marietta, OH--WV",3018.05555555556,0.416666666666667,72
"54496","Marinette--Menominee, WI--MI",3014.5873015873,0.396825396825397,63
"54577","Marion, IN",2469.26530612245,0.530612244897959,98
"54604","Marion, KY",5416.57142857143,0.285714285714286,7
"54631","Marion, NC",2183.81481481481,0.444444444444444,54
"54658","Marion, OH",3508.9156626506,0.686746987951807,83
"54685","Marion, SC",2706,0.583333333333333,12
"54712","Marion, VA",3275.40740740741,0.555555555555556,27
"54739","Marion Oaks, FL",3397.25,0.5,4
"54778","Marks, MS",4525,0.333333333333333,3
"54793","Marksville, LA",2871.96,0.36,25
"54820","Marlin, TX",6569.75,0.625,8
"54847","Marlow, OK",3175.63636363636,0.454545454545455,11
"54874","Marquette, MI",1656.4406779661,0.338983050847458,59
"54901","Marseilles, IL",2117.625,0.4375,16
"54928","Marshall, IL",7142.5,0.5,4
"54955","Marshall, MI",2167.64285714286,0.5,28
"54982","Marshall, MN",2845.63414634146,0.634146341463415,41
"55009","Marshall, MO",3021.75,0.53125,32
"55036","Marshall, TX",2792.625,0.517857142857143,56
"55063","Marshall, WI",600.666666666667,0.333333333333333,3
"55090","Marshalltown, IA",1886.37288135593,0.525423728813559,59
"55117","Marshfield, MO",4595.66666666667,0.777777777777778,18
"55144","Marshfield, WI",3946.82352941176,0.607843137254902,51
"55171","Martin, TN",3896.79310344828,0.689655172413793,29
"55198","Martinsburg, PA",3506.57142857143,0.285714285714286,7
"55225","Martinsville, IN",3025.36363636364,0.636363636363636,33
"55252","Martinsville, VA",3207.91139240506,0.582278481012658,79
"55279","Marysville, KS",2671.25,0.583333333333333,12
"55306","Marysville, OH",3194.37288135593,0.661016949152542,59
"55333","Marysville, WA",2240.69565217391,0.446376811594203,345
"55360","Maryville, MO",4026.43333333333,0.766666666666667,30
"55375","Mascoutah, IL",4289.63636363636,0.454545454545455,11
"55414","Mason City, IA",1809.35294117647,0.573529411764706,68
"55441","Masontown, PA",5208.66666666667,0.5,6
"55468","Massena, NY",4301.31818181818,0.545454545454545,22
"55495","Mathis, TX",3339.33333333333,0.5,12
"55522","Mattawa, WA",12167.5,0.5,2
"55576","Mattoon, IL",4185.52830188679,0.754716981132076,53
"55603","Mauldin--Simpsonville, SC",1887.7703180212,0.540636042402827,283
"55684","Mauston, WI",3466.11111111111,0.5,18
"55750","Maybrook, NY",8111.66666666667,0.333333333333333,3
"55765","Mayfield, KY",2713.25714285714,0.571428571428571,35
"55792","Mayodan, NC",2534.39130434783,0.391304347826087,23
"55819","Maysville, KY--OH",2524.66071428571,0.5,56
"55846","Mayville, WI",4750.5,0.375,8
"55860","Mazomanie, WI",4063.16666666667,0.333333333333333,6
"55900","Meadville, PA",2688.01369863014,0.438356164383562,73
"55927","Mecca, CA",63,0.666666666666667,3
"55981","Medford, OR",1503.84368737475,0.380761523046092,499
"56008","Medford, WI",2337.15384615385,0.461538461538462,13
"56023","Medical Lake, WA",3494.42857142857,0.285714285714286,7
"56035","Medina, NY",2053.96296296296,0.333333333333333,27
"56072","Medina, TN",3347.66666666667,0.444444444444444,9
"56089","Melrose, MN",3020.54545454545,0.454545454545455,11
"56116","Memphis, TN--MS--AR",2135.78600269179,0.496635262449529,2229
"56143","Mena, AR",3537.66666666667,0.458333333333333,24
"56170","Mendota, CA",6457.28571428571,0.571428571428571,7
"56197","Mendota, IL",1316.66666666667,0.388888888888889,18
"56224","Menomonie, WI",3097.5,0.543478260869565,46
"56251","Merced, CA",2553.8038277512,0.602870813397129,209
"56278","Mercer, PA",3180.22222222222,0.555555555555556,9
"56305","Meridian, MS",3000.92857142857,0.696428571428571,112
"56359","Merrill, WI",2200.96,0.4,25
"56386","Mescalero Park, TX",3,0.333333333333333,3
"56413","Mesquite, NV--AZ",1798.61290322581,0.258064516129032,31
"56440","Metamora, IL",6352.85714285714,0.571428571428571,7
"56467","Metropolis, IL",2352.91666666667,0.291666666666667,24
"56494","Metter, GA",3518,0.68421052631579,19
"56521","Mexia, TX",3681.45833333333,0.541666666666667,24
"56548","Mexico, MO",3424.38095238095,0.571428571428571,21
"56575","Meyersdale, PA",2045.66666666667,0.166666666666667,12
"56602","Miami, FL",1671.74536222072,0.349356804333108,14770
"56629","Miami, OK",3167,0.580645161290323,31
"56656","Michigan City--La Porte, IN--MI",1901.91208791209,0.412087912087912,182
"56710","Middlebury, IN",4069.55,0.45,20
"56737","Middlebury, VT",1376.24,0.28,25
"56764","Middlefield, OH",3952.61290322581,0.451612903225806,31
"56791","Middleport, OH--WV",2054.28571428571,0.428571428571429,14
"56818","Middlesborough, KY--TN--VA",3306.06976744186,0.627906976744186,43
"56845","Middletown, DE",1127.66216216216,0.513513513513513,74
"56872","Middletown, IN",8157.66666666667,0.666666666666667,3
"56899","Middletown, NY",1637.29081632653,0.38265306122449,196
"56926","Middletown, OH",3218.76774193548,0.612903225806452,155
"56953","Middleville, MI",2717.11111111111,0.333333333333333,9
"56980","Midland, MI",2987.48322147651,0.463087248322148,149
"57007","Midland, TX",1967.61643835616,0.527397260273973,292
"57061","Mifflinburg, PA",3430.38461538462,0.230769230769231,13
"57069","Mifflintown, PA",4213.44444444444,0.333333333333333,9
"57079","Milaca, MN",689.666666666667,0.5,6
"57088","Milan, MI",2857,0.45,20
"57115","Milan, TN",4071.52941176471,0.529411764705882,17
"57142","Milbank, SD",2998.33333333333,0.583333333333333,12
"57169","Miles City, MT",1566.92307692308,0.384615384615385,26
"57196","Milford, DE",1777.75,0.522727272727273,44
"57206","Milford, NJ--PA",4.875,0.125,24
"57223","Milledgeville, GA",2205.45555555556,0.566666666666667,90
"57250","Millen, GA",5648.875,0.625,8
"57277","Millersburg, OH",4585.8947368421,0.421052631578947,19
"57304","Millersburg, PA",3.11111111111111,0.111111111111111,9
"57331","Millinocket, ME",4725.9,0.3,10
"57358","Millsboro, DE",2618.04761904762,0.523809523809524,21
"57368","Millsboro, PA",2.5,0,2
"57385","Millstadt, IL",2964.55555555556,0.333333333333333,9
"57395","Milton, DE",2419.61538461538,0.307692307692308,13
"57402","Milton, VT",5994.22222222222,0.555555555555556,9
"57439","Milton--Lewisburg, PA",2312.39024390244,0.365853658536585,82
"57466","Milwaukee, WI",1922.14755877034,0.413381555153707,2765
"57493","Minden, LA",2813.14285714286,0.485714285714286,35
"57520","Minden, NE",4261.75,0.625,8
"57547","Mineola, TX",2187.03571428571,0.357142857142857,28
"57574","Mineral Wells, TX",2350.21951219512,0.536585365853659,41
"57601","Minerva, OH",3473.55555555556,0.611111111111111,18
"57628","Minneapolis--St. Paul, MN--WI",1973.02369311771,0.478939450921399,5318
"57655","Minot, ND",2550.48076923077,0.557692307692308,104
"57682","Minot AFB, ND",7582,1,4
"57709","Mission Viejo--Lake Forest--San Clemente, CA",1558.57986870897,0.439095550692925,1371
"57736","Missoula, MT",1545.06563706564,0.374517374517374,259
"57763","Missouri Valley, IA",361.857142857143,0.285714285714286,7
"57790","Mitchell, IN",2234.91666666667,0.5,12
"57817","Mitchell, SD",2586.40425531915,0.595744680851064,47
"57844","Moab, UT",518.46,0.08,50
"57871","Moapa Valley, NV",9481,1,4
"57898","Moberly, MO",2613.9375,0.53125,32
"57925","Mobile, AL",2626.41327300151,0.571644042232277,663
"57952","Mobridge, SD",3028.83333333333,0.583333333333333,12
"57979","Mocksville, NC",1848.83333333333,0.375,24
"58006","Modesto, CA",2212.03703703704,0.539259259259259,675
"58020","Mojave, CA",5063.125,0.5,8
"58033","Molalla, OR",2760.68181818182,0.454545454545455,22
"58060","Momence, IL",2570.13333333333,0.466666666666667,15
"58087","Monahans, TX",4674.78571428571,0.678571428571429,28
"58168","Monessen--California, PA",2496.95394736842,0.421052631578947,152
"58195","Monett, MO",3872.5,0.636363636363636,22
"58222","Monmouth, IL",2702.16,0.52,25
"58249","Monmouth--Independence, OR",1809.10869565217,0.326086956521739,46
"58303","Monroe, GA",2221.24489795918,0.612244897959184,49
"58330","Monroe, LA",2476.85873605948,0.565055762081784,269
"58357","Monroe, MI",2961.64814814815,0.518518518518518,108
"58384","Monroe, WI",2137.61111111111,0.333333333333333,36
"58411","Monroeville, AL",4078,0.583333333333333,12
"58420","Montauk, NY",152.06,0.12,50
"58438","Monterey, TN",6444,0.857142857142857,7
"58469","Montesano--Elma, WA",2236.68,0.2,25
"58519","Montevideo, MN",1697.06666666667,0.4,15
"58546","Monte Vista, CO",2603.26666666667,0.466666666666667,15
"58573","Montezuma, GA",4741.5,0.375,8
"58600","Montgomery, AL",2231.15310077519,0.608527131782946,516
"58627","Montgomery, MN",5331.4,0.4,5
"58654","Montgomery, PA",1.6,0,5
"58664","Montgomery, WV",5160.09090909091,0.818181818181818,11
"58675","Montgomery City, MO",4199.625,0.5,8
"58708","Monticello, AR",2860.83333333333,0.666666666666667,30
"58721","Monticello, GA",4083.14285714286,0.428571428571429,7
"58735","Monticello, IL",2893.125,0.4375,16
"58762","Monticello, IN",2119.38235294118,0.441176470588235,34
"58789","Monticello, IA",2689.4,0.4,10
"58816","Monticello, KY",5257.68421052632,0.631578947368421,19
"58843","Monticello, NY",1794.76666666667,0.266666666666667,30
"58870","Monticello--Big Lake, MN",2884.15254237288,0.711864406779661,59
"58924","Montpelier, OH",6330,0.666666666666667,6
"58951","Montrose, CO",1772.65789473684,0.460526315789474,76
"58961","Montrose, MN",2251.5,0.75,4
"58972","Moodus, CT",832.555555555556,0.111111111111111,9
"58992","Moorefield, WV",3171,0.461538461538462,13
"59005","Moore Haven, FL",4056.5,0.166666666666667,6
"59059","Moorhead, MS",24333,1,1
"59098","Moose Lake, MN",6020.71428571429,0.428571428571429,7
"59113","Mora, MN",3913.23076923077,0.461538461538462,13
"59167","Morehead, KY",3139.10344827586,0.758620689655172,29
"59194","Morehead City, NC",1647.85024154589,0.357487922705314,207
"59210","Morgan, UT",6084.25,0.25,4
"59221","Morgan City, LA",3288.05,0.483333333333333,60
"59248","Morganfield, KY",4428.15384615385,0.615384615384615,13
"59275","Morgantown, WV",2332.06374501992,0.462151394422311,251
"59302","Morrilton, AR",4611.71428571429,0.619047619047619,21
"59329","Morris, IL",2322.81818181818,0.472727272727273,55
"59356","Morris, MN",3276.6875,0.625,16
"59383","Morrison, IL",4084.71428571429,0.571428571428571,7
"59410","Morristown, TN",3410.296875,0.640625,128
"59437","Morro Bay--Los Osos, CA",838.746031746032,0.182539682539683,126
"59464","Morton, MS",6952.4,1,5
"59491","Moscow, ID",2375.58928571429,0.464285714285714,56
"59501","Moscow, PA",22.375,0.125,8
"59518","Moses Lake, WA",2688.25,0.5,80
"59545","Moulton, AL",2662.38461538462,0.384615384615385,13
"59572","Moultrie, GA",3689.4693877551,0.591836734693878,49
"59605","Moundville, AL",6137.5,0.5,4
"59626","Mountain City, TN",2813.5625,0.5,16
"59653","Mountain Grove, MO",4134.38888888889,0.611111111111111,18
"59680","Mountain Home, AR",2628.49180327869,0.573770491803279,61
"59707","Mountain Home, ID",3378.84615384615,0.461538461538462,39
"59734","Mountain Home AFB, ID",5693,1,3
"59761","Mountain Lake Park, MD",4334.16666666667,0.583333333333333,24
"59815","Mount Airy, NC--VA",2528.61538461538,0.423076923076923,78
"59827","Mount Angel, OR",2.9,0.1,10
"59842","Mount Carmel, IL",3020.27777777778,0.444444444444444,18
"59896","Mount Gilead, OH",5261.69230769231,0.538461538461538,13
"59910","Mount Holly Springs, PA",1.5,0,6
"59923","Mount Hood Village, OR",1.27777777777778,0,18
"59950","Mount Horeb, WI",2132.06666666667,0.333333333333333,15
"59977","Mount Morris, IL",388.5,0.166666666666667,6
"60004","Mount Morris, NY",2027.8,0.2,15
"60031","Mount Olive, NC",5185.55,0.65,20
"60058","Mount Orab, OH",2238,0.666666666666667,3
"60085","Mount Pleasant, IA",2581.56666666667,0.666666666666667,30
"60112","Mount Pleasant, MI",2729.0625,0.625,112
"60139","Mount Pleasant, TN",4237,0.444444444444444,9
"60166","Mount Pleasant, TX",2850.51724137931,0.517241379310345,58
"60176","Mount Pleasant, UT",4062.16666666667,0.333333333333333,6
"60195","Mount Pocono--Emerald Lakes, PA",3181.30769230769,0.423076923076923,26
"60223","Mount Shasta--Weed, CA",1255.23684210526,0.236842105263158,38
"60247","Mount Sterling, IL",4470.55555555556,0.333333333333333,9
"60274","Mount Sterling, KY",3232.9,0.7,30
"60301","Mount Union, PA",3562.2,0.4,5
"60328","Mount Vernon, IL",2974.70833333333,0.777777777777778,72
"60355","Mount Vernon, IN",5586.45454545455,0.818181818181818,11
"60382","Mount Vernon, IA",1539.39130434783,0.391304347826087,23
"60409","Mount Vernon, KY",4532.33333333333,0.666666666666667,3
"60436","Mount Vernon, MO",5177.70588235294,0.764705882352941,17
"60463","Mount Vernon, OH",3472.05084745763,0.593220338983051,59
"60473","Mount Vernon, TX",3067.6,0.4,15
"60490","Mount Vernon, WA",1697.28,0.42,200
"60517","Mukwonago, WI",2346.55,0.4,40
"60546","Muldrow--Roland, OK",4234.92857142857,0.714285714285714,14
"60571","Muleshoe, TX",3162.81818181818,0.363636363636364,11
"60598","Mullins, SC",3893.5,0.4,10
"60625","Muncie, IN",2562.68085106383,0.654255319148936,188
"60652","Muncy, PA",1613.71428571429,0.333333333333333,21
"60684","Munising, MI",1790.58823529412,0.294117647058824,17
"60706","Murfreesboro, NC",4351.63636363636,0.636363636363636,11
"60733","Murfreesboro, TN",2430.93069306931,0.641089108910891,404
"60760","Murphysboro, IL",3055.15789473684,0.473684210526316,19
"60787","Murray, KY",1622.3661971831,0.492957746478873,71
"60799","Murrieta--Temecula--Menifee, CA",1686.10175438597,0.532163742690059,855
"60814","Muscatine, IA",1887.50666666667,0.453333333333333,75
"60841","Muskegon, MI",2460.16320474777,0.44213649851632,337
"60868","Muskogee, OK",2474.20408163265,0.459183673469388,98
"60895","Myrtle Beach--Socastee, SC--NC",1265.91988950276,0.366022099447514,1448
"60930","Mystic Island, NJ",1057.54054054054,0.297297297297297,37
"60949","Nacogdoches, TX",2365.62790697674,0.546511627906977,86
"60976","Nampa, ID",2167.95454545455,0.512396694214876,242
"61003","Nantucket, MA",2.28378378378378,0.0675675675675676,74
"61030","Nanty-Glo, PA",4,0.285714285714286,7
"61057","Napa, CA",1325.87209302326,0.313953488372093,258
"61084","Napoleon, OH",5824.92592592593,0.666666666666667,27
"61111","Nappanee, IN",3234.4347826087,0.347826086956522,23
"61138","Narrows, VA--WV",2545.22222222222,0.666666666666667,9
"61165","Nashua, NH--MA",2303.29749103943,0.417562724014337,558
"61192","Nashville, AR",4086.84615384615,0.538461538461538,13
"61219","Nashville, GA",3644.58823529412,0.705882352941177,17
"61246","Nashville, IL",2727,0.583333333333333,12
"61273","Nashville-Davidson, TN",1756.98454076993,0.462564413458624,3299
"61300","Nassau Village-Ratliff, FL",4425,0.75,16
"61327","Natchez, MS--LA",2953.06060606061,0.424242424242424,66
"61354","Natchitoches, LA",2190.82692307692,0.461538461538462,52
"61381","Navasota, TX",2457.19230769231,0.423076923076923,26
"61408","Nebraska City, NE",2752.71428571429,0.476190476190476,21
"61435","Needles, CA--AZ",2471.05555555556,0.388888888888889,18
"61462","Needville, TX",3907,0.375,8
"61478","Nelson, GA",1,0,8
"61489","Nelsonville, OH",3930.1875,0.5,16
"61516","Neodesha, KS",6713.2,0.6,5
"61543","Neosho, MO",2626.13888888889,0.694444444444444,36
"61570","Nephi, UT",3237.46666666667,0.533333333333333,15
"61597","Nevada, IA",3297.90909090909,0.545454545454545,11
"61624","Nevada, MO",3784.9,0.6,20
"61651","New Albany, MS",3474.875,0.59375,32
"61678","Newark, NY",3621.25,0.472222222222222,36
"61705","Newark, OH",2531.14634146341,0.507317073170732,205
"61732","Newaygo, MI",4098.625,0.4375,16
"61759","New Baden, IL",4100.5,0.5,6
"61786","New Bedford, MA",2202.86449864499,0.341463414634146,369
"61813","Newberg, OR",1122.05747126437,0.28735632183908,87
"61840","New Bern, NC",2457.44285714286,0.507142857142857,140
"61867","Newberry, MI",4060.83333333333,0.5,6
"61894","Newberry, SC",2942.65909090909,0.568181818181818,44
"61921","New Boston, TX",2492.55555555556,0.5,18
"61975","New Bremen--Minster, OH",3552.5652173913,0.347826086956522,23
"62056","New Carlisle, IN",5,0.111111111111111,9
"62110","New Castle, CO",3791.5,0.2,10
"62137","New Castle, IN",2534,0.621621621621622,37
"62164","New Castle, PA",3780.48863636364,0.522727272727273,88
"62191","Newcastle, WY",2617.16666666667,0.333333333333333,12
"62218","Newcomerstown, OH",6538.5,0.625,8
"62245","New Concord, OH",5171.66666666667,0.5,6
"62272","New Cordell, OK",9279.33333333333,0.666666666666667,3
"62326","Newfane, NY",3.8421052631579,0.157894736842105,19
"62353","New Freedom--Shrewsbury, PA--MD",2932.82051282051,0.512820512820513,39
"62380","New Hampton, IA",582.75,0.5,4
"62407","New Haven, CT",1907.65340566606,0.313441832429174,1659
"62461","New Lebanon, OH",7962.83333333333,0.666666666666667,6
"62488","New Lexington, OH",5330.07692307692,0.692307692307692,13
"62505","New London, MN",351.571428571429,0.285714285714286,14
"62515","New London, WI",1833.86666666667,0.466666666666667,15
"62542","New Madrid, MO",10415,0.666666666666667,3
"62569","Newman, CA",3924.5,0.6,10
"62623","New Martinsville, WV--OH",5116.90909090909,0.636363636363636,22
"62677","New Orleans, LA",1722.36717062635,0.324334053275738,2778
"62731","New Philadelphia--Dover, OH",2696.5078125,0.53125,128
"62758","Newport, AR",5241.41176470588,0.588235294117647,17
"62785","Newport, NH",4219.125,0.375,8
"62839","Newport, OR",818.048780487805,0.182926829268293,82
"62866","Newport, PA",13.8333333333333,0.166666666666667,6
"62893","Newport, TN",2358.94594594595,0.648648648648649,37
